Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","22251.02","Cheese from skimmed cow milk","2018","2018","t","9790.89","I","Imputed value",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","22251.02","Cheese from skimmed cow milk","2019","2019","t","9858.33","I","Imputed value",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","22251.02","Cheese from skimmed cow milk","2020","2020","t","10539.69","I","Imputed value",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","22251.02","Cheese from skimmed cow milk","2021","2021","t","10498.11","I","Imputed value",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","22251.01","Cheese from whole cow milk","1992","1992","t","35000","E","Estimated value",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","22251.01","Cheese from whole cow milk","1993","1993","t","32000","E","Estimated value",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","22251.01","Cheese from whole cow milk","1994","1994","t","30000","E","Estimated value",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","22251.01","Cheese from whole cow milk","1995","1995","t","27800","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","22251.01","Cheese from whole cow milk","1996","1996","t","21400","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","22251.01","Cheese from whole cow milk","1997","1997","t","15100","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","22251.01","Cheese from whole cow milk","1998","1998","t","28000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","22251.01","Cheese from whole cow milk","1999","1999","t","28600","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","22251.01","Cheese from whole cow milk","2000","2000","t","29800","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","22251.01","Cheese from whole cow milk","2001","2001","t","31100","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","22251.01","Cheese from whole cow milk","2002","2002","t","32400","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","22251.01","Cheese from whole cow milk","2003","2003","t","32600","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","22251.01","Cheese from whole cow milk","2004","2004","t","33100","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","22251.01","Cheese from whole cow milk","2005","2005","t","33500","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","22251.01","Cheese from whole cow milk","2006","2006","t","33800","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","22251.01","Cheese from whole cow milk","2007","2007","t","34164","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","22251.01","Cheese from whole cow milk","2008","2008","t","41716","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","22251.01","Cheese from whole cow milk","2009","2009","t","42490","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","22251.01","Cheese from whole cow milk","2010","2010","t","43340","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","22251.01","Cheese from whole cow milk","2011","2011","t","44293","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","22251.01","Cheese from whole cow milk","2012","2012","t","45142","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","22251.01","Cheese from whole cow milk","2013","2013","t","47506","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","22251.01","Cheese from whole cow milk","2014","2014","t","48046","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","22251.01","Cheese from whole cow milk","2015","2015","t","48494","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","22251.01","Cheese from whole cow milk","2016","2016","t","49434.4","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","22251.01","Cheese from whole cow milk","2017","2017","t","53974.4","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","22251.01","Cheese from whole cow milk","2018","2018","t","50080.9","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","22251.01","Cheese from whole cow milk","2019","2019","t","51335","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","22251.01","Cheese from whole cow milk","2020","2020","t","53473","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","22251.01","Cheese from whole cow milk","2021","2021","t","59287","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01344.02","Cherries","1992","1992","ha","1424","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01344.02","Cherries","1992","1992","100 g/ha","48841","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01344.02","Cherries","1992","1992","t","6955","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01344.02","Cherries","1993","1993","ha","1393","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01344.02","Cherries","1993","1993","100 g/ha","43137","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01344.02","Cherries","1993","1993","t","6009","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01344.02","Cherries","1994","1994","ha","1383","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01344.02","Cherries","1994","1994","100 g/ha","40578","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01344.02","Cherries","1994","1994","t","5612","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01344.02","Cherries","1995","1995","ha","1357","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01344.02","Cherries","1995","1995","100 g/ha","41474","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01344.02","Cherries","1995","1995","t","5628","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01344.02","Cherries","1996","1996","ha","1089","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01344.02","Cherries","1996","1996","100 g/ha","51166","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01344.02","Cherries","1996","1996","t","5572","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01344.02","Cherries","1997","1997","ha","1027","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01344.02","Cherries","1997","1997","100 g/ha","51840","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01344.02","Cherries","1997","1997","t","5324","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01344.02","Cherries","1998","1998","ha","930","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01344.02","Cherries","1998","1998","100 g/ha","72688","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01344.02","Cherries","1998","1998","t","6760","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01344.02","Cherries","1999","1999","ha","1059","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01344.02","Cherries","1999","1999","100 g/ha","60670","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01344.02","Cherries","1999","1999","t","6425","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01344.02","Cherries","2000","2000","ha","1088","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01344.02","Cherries","2000","2000","100 g/ha","57813","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01344.02","Cherries","2000","2000","t","6290","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01344.02","Cherries","2001","2001","ha","938","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01344.02","Cherries","2001","2001","100 g/ha","66333","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01344.02","Cherries","2001","2001","t","6222","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01344.02","Cherries","2002","2002","ha","983","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01344.02","Cherries","2002","2002","100 g/ha","49471","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01344.02","Cherries","2002","2002","t","4863","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01344.02","Cherries","2003","2003","ha","1024","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01344.02","Cherries","2003","2003","100 g/ha","64141","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01344.02","Cherries","2003","2003","t","6568","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01344.02","Cherries","2004","2004","ha","1051","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01344.02","Cherries","2004","2004","100 g/ha","50010","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01344.02","Cherries","2004","2004","t","5256","A","Official figure",""
