Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2001","2001","1000 SLC","9221","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2002","2002","1000 SLC","10498","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2003","2003","1000 SLC","16462","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2004","2004","1000 SLC","18198","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2005","2005","1000 SLC","20892","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2006","2006","1000 SLC","28301","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2007","2007","1000 SLC","46825","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2008","2008","1000 SLC","32993","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2009","2009","1000 SLC","33863","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2010","2010","1000 SLC","34423","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2011","2011","1000 SLC","39600","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2012","2012","1000 SLC","46756","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2013","2013","1000 SLC","56833","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2014","2014","1000 SLC","60061","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2015","2015","1000 SLC","63371","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2016","2016","1000 SLC","56894","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2017","2017","1000 SLC","70701","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2018","2018","1000 SLC","66943","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2019","2019","1000 SLC","70892","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2020","2020","1000 SLC","125805","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2021","2021","1000 SLC","103322","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2022","2022","1000 SLC","121320","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","0112","Maize (corn)","1994","1994","1000 SLC","4029","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","0112","Maize (corn)","1995","1995","1000 SLC","3493","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","0112","Maize (corn)","1996","1996","1000 SLC","3931","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","0112","Maize (corn)","1997","1997","1000 SLC","5332","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","0112","Maize (corn)","1998","1998","1000 SLC","8128","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","0112","Maize (corn)","1999","1999","1000 SLC","28245","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","0112","Maize (corn)","2000","2000","1000 SLC","29160","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","0112","Maize (corn)","2001","2001","1000 SLC","32877","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","0112","Maize (corn)","2002","2002","1000 SLC","36062","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","0112","Maize (corn)","2003","2003","1000 SLC","40320","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","0112","Maize (corn)","2004","2004","1000 SLC","43074","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","0112","Maize (corn)","2005","2005","1000 SLC","42641","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","0112","Maize (corn)","2006","2006","1000 SLC","41090","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","0112","Maize (corn)","2007","2007","1000 SLC","44557","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","0112","Maize (corn)","2008","2008","1000 SLC","44678","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","0112","Maize (corn)","2009","2009","1000 SLC","42580","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","0112","Maize (corn)","2010","2010","1000 SLC","38324","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","0112","Maize (corn)","2011","2011","1000 SLC","42900","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","0112","Maize (corn)","2012","2012","1000 SLC","51244","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","0112","Maize (corn)","2013","2013","1000 SLC","58637","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","0112","Maize (corn)","2014","2014","1000 SLC","57346","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","0112","Maize (corn)","2015","2015","1000 SLC","60302","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","0112","Maize (corn)","2016","2016","1000 SLC","63091","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","0112","Maize (corn)","2017","2017","1000 SLC","66380","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","0112","Maize (corn)","2018","2018","1000 SLC","69836","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","0112","Maize (corn)","2019","2019","1000 SLC","79872","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","0112","Maize (corn)","2020","2020","1000 SLC","88588","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","0112","Maize (corn)","2021","2021","1000 SLC","78655","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","0112","Maize (corn)","2022","2022","1000 SLC","75937","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","1994","1994","1000 USD","2508","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","1995","1995","1000 USD","2062","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","1996","1996","1000 USD","1492","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","1997","1997","1000 USD","1805","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","1998","1998","1000 USD","2126","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","1999","1999","1000 USD","8032","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2000","2000","1000 USD","9834","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2001","2001","1000 USD","9901","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2002","2002","1000 USD","10799","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2003","2003","1000 USD","16762","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2004","2004","1000 USD","18519","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2005","2005","1000 USD","22098","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2006","2006","1000 USD","31678","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2007","2007","1000 USD","54568","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2008","2008","1000 USD","40157","E","Estimated value"
